StateNme,code,year,rent10,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv,id,ccode1,ccode2,days,year_x,price_daily,event,tstart,tstop
Congo,484,1960,,1.0,,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,19.575077890848558,,0.25,1.536,76.6,1.0,,,,0.42918163472548043,-0.9655070439963053,,0.0,,,,,,,,,
Egypt,651,1960,,7.0,1.0,651,1.0,67.0,651.0,19.0,651.0,19.0,651.0,9.0,651.0,9.0,5.0,,0.0,19.575077890848558,,0.164,1.18,82.4,1.0,,,,0.16551443847757333,1.0788957023513934,,5.0,,,,,,,,,
Gabon,481,1960,,1.0,,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,19.575077890848558,,0.182,4.427,86.714,1.0,,,,1.4877221537500038,-0.9655070439963053,,0.0,,,,,,,,,
Iran,630,1960,,2.0,0.0,630,0.0,639.0,630.0,1.0,630.0,1.0,,0.0,,0.0,1.0,1.0,0.0,19.575077890848558,,0.063,3.63,96.0,1.0,,,,1.2892326482767593,1.5213029478218434,,2.0,,,,,,,,,
Iraq,645,1960,,3.0,1.0,645,1.0,24.0,,0.0,,0.0,645.0,1.0,645.0,1.0,2.0,2.0,0.0,19.575077890848558,,0.101,6.676,94.8,1.0,,,,1.8985190057995887,0.7783198314156038,,4.0,,,,,,,,,
Libya,620,1960,,4.0,1.0,620,0.0,3942.0,,0.0,,0.0,,0.0,,0.0,,,0.0,19.575077890848558,,0.107,3.487,88.167,1.0,,,,1.2490417676935142,1.7291246901561599,,0.0,,,,,,,,,
Nigeria,475,1960,,1.0,,475,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,19.575077890848558,,0.252,1.94,77.333,1.0,,,,0.6626879730752367,-0.9655070439963053,,1.0,,,,,,,,,
Oman,698,1960,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,19.575077890848558,,0.008,2.109,81.714,1.0,,,,0.7462139014966376,-0.9655070439963053,,0.0,,,,,,,,,
Saudi Arabia,670,1960,,6.0,1.0,670,0.0,1518.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,19.575077890848558,,0.014,8.163,91.6,1.0,,,,2.099611748469219,1.6326413833069986,,1.0,,,,,,,,,
Venezuela,101,1960,,3.0,1.0,101,0.0,99.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,19.575077890848558,,0.649,8.655,90.0,1.0,,,,2.1581371886281726,1.1749620702279762,,1.0,,,,,,,,,
Yemen People's Republic,680,1960,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,19.575077890848558,,0.02,1.316,69.0,1.0,,,,0.2745968329031255,-0.9655070439963053,,0.0,,,,,,,,,
Congo,484,1961,,2.0,,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.3483504416526,,0.307,1.538,76.6,1.0,19.575077890848558,,,0.43048287108345223,-0.9655070439963053,,0.0,,,,,,,,,
Egypt,651,1961,,7.0,0.0,651,1.0,72.0,651.0,18.0,651.0,18.0,651.0,7.0,651.0,7.0,6.0,,0.0,18.3483504416526,,0.148,1.218,82.4,1.0,19.575077890848558,,,0.19721016928770527,1.0973184238220903,,6.0,,,,,,,,,
Gabon,481,1961,,2.0,,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.3483504416526,,0.214,4.593,86.714,1.0,19.575077890848558,,,1.5245334053436563,-0.9655070439963053,,0.0,,,,,,,,,
Iran,630,1961,,2.0,0.0,630,0.0,679.0,,0.0,,0.0,630.0,1.0,630.0,1.0,1.0,1.0,0.0,18.3483504416526,,0.063,3.763,96.0,1.0,19.575077890848558,,,1.3252165116113002,1.529975834937152,,2.0,,,,,,,,,
Iraq,645,1961,,3.0,1.0,645,1.0,21.0,645.0,6.0,645.0,6.0,645.0,12.0,645.0,12.0,3.0,2.0,1.0,18.3483504416526,,0.093,6.987,89.0,1.0,19.575077890848558,,,1.9440512795703135,0.7338198111346597,,5.0,,,,,,,,,
Kuwait,690,1961,,2.0,1.0,690,0.0,0.0,690.0,2.0,690.0,2.0,690.0,5.0,690.0,5.0,,1.0,0.0,18.3483504416526,,0.183,46.524,93.333,1.0,19.575077890848558,,,3.8399683084767924,-0.9655070439963053,,1.0,,,,,,,,,
Libya,620,1961,,4.0,1.0,620,0.0,3809.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.3483504416526,,0.108,4.04,88.167,1.0,19.575077890848558,,,1.3962446919730587,1.7260625292523266,,0.0,,,,,,,,,
Nigeria,475,1961,,1.0,,475,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.3483504416526,,0.251,1.968,77.333,1.0,19.575077890848558,,,0.6770177986300616,-0.19699082416887,,1.0,,,,,,,,,
Oman,698,1961,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.3483504416526,,0.008,2.183,81.714,1.0,19.575077890848558,,,0.7807000775678068,-0.9655070439963053,,0.0,,,,,,,,,
Saudi Arabia,670,1961,,6.0,1.0,670,0.0,1307.0,670.0,2.0,670.0,2.0,,0.0,,0.0,1.0,1.0,0.0,18.3483504416526,,0.014,8.842,91.6,1.0,19.575077890848558,,,2.1795130954040514,1.6151645676850546,,2.0,,,,,,,,,
Venezuela,101,1961,,3.0,1.0,101,0.0,93.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.3483504416526,,0.671,8.691,90.0,1.0,19.575077890848558,,,2.1622880074553232,1.160206392089555,,1.0,,,,,,,,,
Yemen People's Republic,680,1961,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.3483504416526,,0.02,1.324,69.0,1.0,19.575077890848558,,,0.2806574575148165,-0.9655070439963053,,0.0,,,,,,,,,
Algeria,615,1962,,1.0,,615,0.0,5.0,615.0,4.0,615.0,4.0,615.0,3.0,615.0,3.0,1.0,,0.0,18.131000898254566,,0.078,4.213,58.0,1.0,18.3483504416526,18.68480974358524,,1.4381749829968795,0.18409014777757104,,1.0,,,,,,,,,
Congo,484,1962,,2.0,,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.131000898254566,,0.292,1.584,76.6,1.0,18.3483504416526,18.68480974358524,,0.4599532933922342,-0.9655070439963053,,0.0,,,,,,,,,
Egypt,651,1962,,6.0,0.0,651,1.0,74.0,651.0,22.0,651.0,22.0,651.0,2.0,651.0,2.0,6.0,,0.0,18.131000898254566,,0.126,1.258,82.4,1.0,18.3483504416526,18.68480974358524,,0.2295231582782488,1.1042453425468604,,6.0,,,,,,,,,
Gabon,481,1962,,3.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.131000898254566,,0.213,4.843,86.714,1.0,18.3483504416526,18.68480974358524,,1.577534363421092,-0.9655070439963053,,0.0,,,,,,,,,
Iran,630,1962,,2.0,0.0,630,0.0,678.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,18.131000898254566,,0.061,3.883,96.0,1.0,18.3483504416526,18.68480974358524,,1.3566080507495302,1.529766954613157,,2.0,,,,,,,,,
Iraq,645,1962,,3.0,0.0,645,1.0,18.0,645.0,16.0,645.0,16.0,645.0,9.0,645.0,9.0,3.0,2.0,1.0,18.131000898254566,,0.093,7.2,89.0,1.0,18.3483504416526,18.68480974358524,,1.9740810260220096,0.6808842232959316,,5.0,,,,,,,,,
Kuwait,690,1962,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.131000898254566,,0.195,45.632,98.333,1.0,18.3483504416526,18.68480974358524,,3.8206092247918306,-0.9655070439963053,,1.0,,,,,,,,,
Libya,620,1962,,4.0,1.0,620,0.0,3884.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.131000898254566,,0.108,4.909,88.167,1.0,18.3483504416526,18.68480974358524,,1.5910702550759155,1.7278056458454303,,0.0,,,,,,,,,
Nigeria,475,1962,,1.0,1.0,475,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.131000898254566,,0.251,2.004,77.333,1.0,18.3483504416526,18.68480974358524,,0.6951451832226183,-0.030244281232037793,,1.0,,,,,,,,,
Oman,698,1962,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.131000898254566,,0.008,2.316,81.714,1.0,18.3483504416526,18.68480974358524,,0.8398415597107487,-0.9655070439963053,,0.0,,,,,,,,,
Saudi Arabia,670,1962,,7.0,1.0,670,0.0,299.0,670.0,7.0,670.0,7.0,670.0,20.0,670.0,20.0,1.0,1.0,0.0,18.131000898254566,,0.014,9.517,93.2,1.0,18.3483504416526,18.68480974358524,,2.2530796730902063,1.4002180871278518,,2.0,,,,,,,,,
Trinidad and Tobago,52,1962,,0.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.131000898254566,,0.533,9.25,96.667,1.0,18.3483504416526,18.68480974358524,,2.224623551524334,-0.9655070439963053,,0.0,,,,,,,,,
Venezuela,101,1962,,3.0,1.0,101,0.0,88.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,18.131000898254566,,0.658,8.873,90.0,1.0,18.3483504416526,18.68480974358524,,2.1830129578532005,1.1469678382087232,,1.0,,,,,,,,,
Yemen People's Republic,680,1962,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,18.131000898254566,,0.019,1.332,69.0,1.0,18.3483504416526,18.68480974358524,,0.28668157211819745,-0.9655070439963053,,0.0,,,,,,,,,
Algeria,615,1963,,1.0,1.0,615,0.0,13.0,615.0,6.0,615.0,6.0,615.0,17.0,615.0,17.0,1.0,,0.0,17.90898871691744,,0.192,4.487,76.0,1.0,18.131000898254566,18.129446685608205,,1.5011843269938463,0.563747317625348,,1.0,,,,,,,,,
Congo,484,1963,,2.0,,484,0.0,10.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.90898871691744,,0.229,1.607,76.6,1.0,18.131000898254566,18.129446685608205,,0.47436908675537554,0.4642659734052422,,0.0,,,,,,,,,
Egypt,651,1963,,4.0,0.0,651,1.0,74.0,651.0,29.0,651.0,29.0,651.0,6.0,651.0,6.0,6.0,,0.0,17.90898871691744,,0.149,1.318,82.4,1.0,18.131000898254566,18.129446685608205,,0.2761154360803155,1.1042453425468604,,6.0,,,,,,,,,
Gabon,481,1963,,3.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.90898871691744,,0.213,5.187,86.714,1.0,18.131000898254566,18.129446685608205,,1.6461554953692632,-0.9655070439963053,,0.0,,,,,,,,,
Iran,630,1963,,2.0,0.0,630,0.0,624.0,,0.0,,0.0,630.0,4.0,630.0,4.0,1.0,1.0,0.0,17.90898871691744,,0.061,4.05,96.0,1.0,18.131000898254566,18.129446685608205,,1.3987168811184478,1.5178717771385837,,2.0,,,,,,,,,
Iraq,645,1963,,3.0,0.0,645,1.0,18.0,,0.0,,0.0,,0.0,,0.0,3.0,2.0,3.0,17.90898871691744,,0.07,7.321,89.0,1.0,18.131000898254566,18.129446685608205,,1.9907469306645056,0.6808842232959316,,5.0,,,,,,,,,
Kuwait,690,1963,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.90898871691744,,0.227,44.378,98.333,1.0,18.131000898254566,18.129446685608205,,3.7927438511442246,-0.9655070439963053,,1.0,,,,,,,,,
Libya,620,1963,,4.0,1.0,620,0.0,3586.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.90898871691744,,0.139,6.097,88.167,1.0,18.131000898254566,18.129446685608205,,1.807796846925679,1.7206116910054512,,0.0,,,,,,,,,
Nigeria,475,1963,,0.0,1.0,475,0.0,9.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.90898871691744,,0.251,2.069,77.333,1.0,18.131000898254566,18.129446685608205,,0.7270653987634059,0.4231529326227881,,1.0,,,,,,,,,
Oman,698,1963,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.90898871691744,,0.008,2.404,83.143,1.0,18.131000898254566,18.129446685608205,,0.8771340166729611,-0.9655070439963053,,0.0,,,,,,,,,
Saudi Arabia,670,1963,,4.0,1.0,670,0.0,315.0,670.0,4.0,670.0,4.0,670.0,23.0,670.0,23.0,1.0,1.0,0.0,17.90898871691744,,0.014,10.254,93.2,1.0,18.131000898254566,18.129446685608205,,2.327667873361509,1.409325018741974,,2.0,,,,,,,,,
Trinidad and Tobago,52,1963,,0.0,1.0,52,0.0,237.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.90898871691744,,0.551,9.623,96.667,1.0,18.131000898254566,18.129446685608205,,2.2641560663742637,1.3580729608632274,,0.0,,,,,,,,,
Venezuela,101,1963,,3.0,1.0,101,0.0,109.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.90898871691744,,0.656,9.127,90.0,1.0,18.131000898254566,18.129446685608205,,2.2112370535347403,1.197220333773698,,1.0,,,,,,,,,
Yemen People's Republic,680,1963,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,17.90898871691744,,0.026,1.342,70.0,1.0,18.131000898254566,18.129446685608205,,0.2941610385494901,-0.9655070439963053,,0.0,,,,,,,,,
Algeria,615,1964,,2.0,1.0,615,0.0,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,17.682840744692676,,0.187,4.69,76.0,1.0,17.90898871691744,17.907610119954892,18.329251738473168,1.545432582458188,0.4642659734052422,,1.0,,,,,,,,,
Congo,484,1964,,2.0,,484,0.0,10.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.682840744692676,,0.131,1.633,76.6,1.0,17.90898871691744,17.907610119954892,18.329251738473168,0.49041881398832804,0.4642659734052422,,0.0,,,,,,,,,
Egypt,651,1964,,4.0,0.0,651,1.0,70.0,651.0,3.0,651.0,3.0,651.0,2.0,651.0,2.0,6.0,,0.0,17.682840744692676,,0.177,1.393,82.4,1.0,17.90898871691744,17.907610119954892,18.329251738473168,0.3314596947976687,1.090146883297522,,6.0,,,,,,,,,
Gabon,481,1964,,3.0,1.0,481,0.0,0.0,,0.0,,0.0,481.0,2.0,481.0,2.0,,,1.0,17.682840744692676,,0.14,5.461,86.714,1.0,17.90898871691744,17.907610119954892,18.329251738473168,1.6976319231700168,-0.9655070439963053,,0.0,,,,,,,,,
Iran,630,1964,,2.0,0.0,630,0.0,610.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,17.682840744692676,,0.11,4.279,96.0,1.0,17.90898871691744,17.907610119954892,18.329251738473168,1.4537193374346797,1.514573913597991,,2.0,,,,,,,,,
Iraq,645,1964,,3.0,0.0,645,1.0,17.0,,0.0,,0.0,,0.0,,0.0,3.0,2.0,1.0,17.682840744692676,,0.069,7.536,89.0,1.0,17.90898871691744,17.907610119954892,18.329251738473168,2.019691537274062,0.6608336905139088,,5.0,,,,,,,,,
Kuwait,690,1964,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.682840744692676,,0.227,43.719,98.333,1.0,17.90898871691744,17.907610119954892,18.329251738473168,3.7777827902196695,-0.9655070439963053,,1.0,,,,,,,,,
Libya,620,1964,,5.0,1.0,620,0.0,3722.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.682840744692676,,0.139,7.654,88.167,1.0,17.90898871691744,17.907610119954892,18.329251738473168,2.0352283870035106,1.7239852466356484,,0.0,,,,,,,,,
Nigeria,475,1964,,0.0,1.0,475,0.0,9.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.682840744692676,,0.251,2.101,77.333,1.0,17.90898871691744,17.907610119954892,18.329251738473168,0.7424134218628634,0.4231529326227881,,1.0,,,,,,,,,
Oman,698,1964,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.682840744692676,,0.008,2.464,83.143,1.0,17.90898871691744,17.907610119954892,18.329251738473168,0.9017860456712733,-0.9655070439963053,,0.0,,,,,,,,,
Saudi Arabia,670,1964,,4.0,1.0,670,0.0,274.0,670.0,1.0,670.0,1.0,,0.0,,0.0,1.0,1.0,0.0,17.682840744692676,,0.014,11.056,93.2,1.0,17.90898871691744,17.907610119954892,18.329251738473168,2.402973267025314,1.3846824422176447,,2.0,,,,,,,,,
Trinidad and Tobago,52,1964,,0.0,1.0,52,0.0,227.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.682840744692676,,0.553,9.905,96.667,1.0,17.90898871691744,17.907610119954892,18.329251738473168,2.2930396801505144,1.349968962071864,,0.0,,,,,,,,,
Venezuela,101,1964,,3.0,1.0,101,0.0,105.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.682840744692676,,0.639,9.495,90.0,1.0,17.90898871691744,17.907610119954892,18.329251738473168,2.250765344264249,1.1886369978344908,,1.0,,,,,,,,,
Yemen People's Republic,680,1964,,0.0,,,,2.0,,0.0,,0.0,,0.0,,0.0,,,1.0,17.682840744692676,,0.025,1.357,70.0,1.0,17.90898871691744,17.907610119954892,18.329251738473168,0.30527638085273207,-0.19699082416887,,0.0,,,,,,,,,
Algeria,615,1965,,2.0,1.0,615,1.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,17.406911775372127,569.9438356164384,0.133,4.806,76.0,1.0,17.682840744692676,17.66624707899408,17.895618515377883,1.5698651373142771,0.3764726968076033,0.11080874092712395,1.0,,,,,,,,,
Congo,484,1965,,1.0,1.0,484,0.0,2.0,,0.0,,0.0,484.0,1.0,484.0,1.0,,,0.0,17.406911775372127,1.3772054794520547,0.131,1.642,76.6,1.0,17.682840744692676,17.66624707899408,17.895618515377883,0.49591501103023644,-0.19699082416887,-1.5710933143058767,0.0,,,,,,,,,
Egypt,651,1965,,4.0,0.0,651,1.0,73.0,651.0,5.0,651.0,5.0,651.0,3.0,651.0,3.0,6.0,,0.0,17.406911775372127,126.01041095890412,0.183,1.435,82.4,1.0,17.682840744692676,17.66624707899408,17.895618515377883,0.3611648492115845,1.1008115219804857,-0.5665495268056516,6.0,,,,,,,,,
Gabon,481,1965,,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.406911775372127,25.334657534246578,0.138,5.685,86.714,1.0,17.682840744692676,17.66624707899408,17.895618515377883,1.7378311272024993,-0.9655070439963053,-1.071177100750291,0.0,,,,,,,,,
Iran,630,1965,,2.0,0.0,630,0.0,588.0,630.0,2.0,630.0,2.0,630.0,18.0,630.0,18.0,1.0,1.0,0.0,17.406911775372127,1908.0,0.111,4.646,96.0,1.0,17.682840744692676,17.66624707899408,17.895618515377883,1.5360066343482173,1.5091933383589915,0.8439052671541848,2.0,,,,,,,,,
Iraq,645,1965,,3.0,0.0,645,1.0,10.0,645.0,18.0,645.0,18.0,645.0,2.0,645.0,2.0,3.0,2.0,1.0,17.406911775372127,1313.0000000000002,0.073,7.664,89.0,1.0,17.682840744692676,17.66624707899408,17.895618515377883,2.0365340406685593,0.4642659734052422,0.5957976063310902,5.0,,,,,,,,,
Kuwait,690,1965,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.406911775372127,2371.0000000000005,0.233,42.888,98.333,1.0,17.682840744692676,17.66624707899408,17.895618515377883,3.7585920665252366,-0.9655070439963053,0.9978727324125279,1.0,,,,,,,,,
Libya,620,1965,,5.0,1.0,620,0.0,3370.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.406911775372127,1220.0,0.14,9.252,88.167,1.0,17.682840744692676,17.66624707899408,17.895618515377883,2.2248397443691927,1.7149064277098394,0.5494027669366504,0.0,,,,,,,,,
Nigeria,475,1965,,0.0,1.0,475,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.406911775372127,274.2,0.233,2.119,77.333,1.0,17.682840744692676,17.66624707899408,17.895618515377883,0.7509442792861621,0.2596897973141961,-0.24621612222724254,1.0,,,,,,,,,
Oman,698,1965,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.406911775372127,,0.007,2.536,83.143,1.0,17.682840744692676,17.66624707899408,17.895618515377883,0.9305880365749795,-0.9655070439963053,-1.6951321170954379,0.0,,,,,,,,,
Saudi Arabia,670,1965,,4.0,1.0,670,0.0,263.0,670.0,3.0,670.0,3.0,670.0,4.0,670.0,4.0,1.0,1.0,0.0,17.406911775372127,2219.3,0.014,12.065,93.2,1.0,17.682840744692676,17.66624707899408,17.895618515377883,2.490308699076995,1.3772687041738836,0.9502263962625662,2.0,,,,,,,,,
Trinidad and Tobago,52,1965,,0.0,1.0,52,0.0,232.0,,0.0,,0.0,,0.0,,0.0,,,0.0,17.406911775372127,135.0,0.553,9.938,96.667,1.0,17.682840744692676,17.66624707899408,17.895618515377883,2.296365793180129,1.3540760273191512,-0.5403769544304404,0.0,,,,,,,,,
Venezuela,101,1965,,3.0,1.0,101,0.0,94.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,17.406911775372127,3503.0,0.641,9.654,90.0,1.0,17.682840744692676,17.66624707899408,17.895618515377883,2.2673723372383012,1.1627472290337801,1.293816639741178,1.0,,,,,,,,,
Yemen People's Republic,680,1965,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,17.406911775372127,,0.024,1.371,70.0,1.0,17.682840744692676,17.66624707899408,17.895618515377883,0.31554040058017735,-0.9655070439963053,-1.6951321170954379,0.0,,,,,,,,,
Algeria,615,1966,,2.0,1.0,615,1.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,16.897441248644554,733.5931506849315,0.085,4.711,76.0,1.0,17.406911775372127,17.329064589569786,17.60543667677627,1.549900199717904,0.3764726968076033,0.24812829438393674,1.0,,,,,,,,,
Congo,484,1966,,1.0,1.0,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.897441248644554,1.2026301369863015,0.131,1.65,74.4,1.0,17.406911775372127,17.329064589569786,17.60543667677627,0.5007752879124892,-0.9655070439963053,-1.5829990380832248,0.0,,,,,,,,,
Egypt,651,1966,,5.0,0.0,651,1.0,63.0,651.0,7.0,651.0,7.0,651.0,1.0,651.0,1.0,6.0,,0.0,16.897441248644554,121.7115068493151,0.183,1.448,82.4,1.0,17.406911775372127,17.329064589569786,17.60543667677627,0.3701832939635246,1.062876089638081,-0.5795784300408691,6.0,,,,,,,,,
Gabon,481,1966,,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.897441248644554,28.979643835616443,0.131,5.751,86.714,1.0,17.406911775372127,17.329064589569786,17.60543667677627,1.749373752731617,-0.9655070439963053,-1.0359189689656314,0.0,,,,,,,,,
Iran,630,1966,,2.0,0.0,630,0.0,598.0,630.0,1.0,630.0,1.0,630.0,1.0,630.0,1.0,1.0,1.0,1.0,16.897441248644554,2132.0,0.111,4.982,96.0,1.0,17.406911775372127,17.329064589569786,17.60543667677627,1.6058314168399888,1.5116700695851026,0.9216464470111297,2.0,,,,,,,,,
Iraq,645,1966,,3.0,0.0,645,0.0,10.0,645.0,1.0,645.0,1.0,645.0,2.0,645.0,2.0,3.0,2.0,1.0,16.897441248644554,1392.0000000000002,0.077,7.57,89.0,1.0,17.406911775372127,17.329064589569786,17.60543667677627,2.0241930674493576,0.4642659734052422,0.6332402387004104,5.0,,,,,,,,,
Kuwait,690,1966,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.897441248644554,2505.0,0.292,42.783,98.333,1.0,17.406911775372127,17.329064589569786,17.60543667677627,3.7561408274227395,-0.9655070439963053,1.0380247048930213,1.0,,,,,,,,,
Libya,620,1966,,5.0,1.0,620,0.0,2940.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.897441248644554,1508.0000000000002,0.143,10.842,88.167,1.0,17.406911775372127,17.329064589569786,17.60543667677627,2.3834274808381464,1.7020342827679333,0.6853299022976764,1.0,,,,,,,,,
Nigeria,475,1966,,0.0,1.0,475,0.0,8.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,16.897441248644554,417.6,0.214,2.025,77.333,1.0,17.406911775372127,17.329064589569786,17.60543667677627,0.7055697005585024,0.3764726968076033,-0.048105820650578675,1.0,,,,,,,,,
Oman,698,1966,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.897441248644554,,0.007,2.899,83.143,1.0,17.406911775372127,17.329064589569786,17.60543667677627,1.0643658499395185,-0.9655070439963053,-1.6951321170954379,0.0,,,,,,,,,
Saudi Arabia,670,1966,,4.0,1.0,670,0.0,246.0,,0.0,,0.0,670.0,4.0,670.0,4.0,1.0,1.0,0.0,16.897441248644554,2617.8000000000006,0.014,13.127,93.2,1.0,17.406911775372127,17.329064589569786,17.60543667677627,2.5746711778212705,1.365006209744034,1.0705480265166492,2.0,,,,,,,,,
Trinidad and Tobago,52,1966,,0.0,1.0,52,0.0,196.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.897441248644554,153.0,0.557,10.345,96.667,1.0,17.406911775372127,17.329064589569786,17.60543667677627,2.3365033111975064,1.3216726905334508,-0.49177912025962073,0.0,,,,,,,,,
Venezuela,101,1966,,3.0,1.0,101,0.0,97.0,101.0,1.0,101.0,1.0,,0.0,,0.0,,2.0,0.0,16.897441248644554,3402.0,0.641,9.637,90.0,1.0,17.406911775372127,17.329064589569786,17.60543667677627,2.2656098568691503,1.1701709747884073,1.2707350960140835,2.0,,,,,,,,,
Yemen People's Republic,680,1966,,0.0,,,,2.0,,0.0,,0.0,,0.0,,0.0,,,1.0,16.897441248644554,,0.024,1.39,70.0,1.0,17.406911775372127,17.329064589569786,17.60543667677627,0.3293037471426003,-0.19699082416887,-1.6951321170954379,0.0,,,,,,,,,
Algeria,615,1967,,2.0,1.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,16.441552191301454,842.6643835616438,0.085,4.935,76.0,1.0,16.897441248644554,16.91530173843938,17.267546935385653,1.596352672885445,-0.9655070439963053,0.32688286628664653,1.0,,,,,,,,,
Congo,484,1967,,1.0,1.0,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.441552191301454,0.9698630136986304,0.132,1.686,74.4,1.0,16.897441248644554,16.91530173843938,17.267546935385653,0.5223588595796637,-0.9655070439963053,-1.6000739502629966,0.0,,,,,,,,,
Egypt,651,1967,,6.0,0.0,651,1.0,32.0,651.0,38.0,651.0,38.0,651.0,11.0,651.0,11.0,6.0,,0.0,16.441552191301454,108.5619178082192,0.183,1.451,78.4,1.0,16.897441248644554,16.91530173843938,17.267546935385653,0.37225297390205087,0.8698996949933097,-0.6217720218970709,6.0,,,,,,,,,
Gabon,481,1967,,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.441552191301454,68.99438356164384,0.135,5.976,86.714,1.0,16.897441248644554,16.91530173843938,17.267546935385653,1.787751447830516,-0.9655070439963053,-0.778578610280004,0.0,,,,,,,,,
Iran,630,1967,,2.0,0.0,630,0.0,586.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,16.441552191301454,2603.0,0.111,5.399,96.0,1.0,16.897441248644554,16.91530173843938,17.267546935385653,1.68621375123615,1.5086915982130489,1.0663437169699266,2.0,,,,,,,,,
